model,method,delta,seed,converged,converged_strict,n_iterations,final_f,theta_error_norm,time_s
wa2_small,FD,7.0,0,1,1,73,-94561.23331308365,0.44065453587061365,315.68
wa2_small,FD,7.0,1,1,1,99,-94561.23460865021,0.435620394848461,451.68
wa2_small,FD,7.0,2,1,1,79,-94561.23464107513,0.4352764565019224,347.43
wa2_small,FD,7.0,3,1,1,98,-94561.23295783997,0.44191332179870135,446.64
wa2_small,FD,7.0,4,1,1,105,-94561.23458623886,0.4355935707346606,492.76
wa2_small,FD,7.0,5,1,1,94,-94561.23370695114,0.4365261091169083,400.4
wa2_small,FD,7.0,6,1,1,55,-94561.22240114212,0.42121696667637776,233.9
wa2_small,FD,7.0,7,1,1,86,-94561.23455953598,0.43492293732368764,386.26
wa2_small,FD,7.0,8,1,1,120,-94561.23466300964,0.43441513943209836,595.93
wa2_small,FD,7.0,9,1,1,64,-94561.2323102951,0.4383045697946094,275.1
wa2_small,FD,7.0,10,1,1,84,-94561.22859477997,0.44671087907732254,371.66
wa2_small,FD,7.0,11,0,0,0,nan,nan,234.09
wa2_small,FD,7.0,12,1,1,70,-94561.22488260269,0.45343519199591475,309.27
wa2_small,FD,7.0,13,1,1,95,-94561.23465108871,0.4346593425245913,406.94
wa2_small,FD,7.0,14,1,1,85,-94561.23457670212,0.43502815535412437,470.54
wa2_small,FD,7.0,15,0,0,0,nan,nan,351.49
wa2_small,FD,7.0,16,1,1,60,-94561.22630500793,0.43058547858022705,258.24
wa2_small,FD,7.0,17,0,0,0,nan,nan,214.69
wa2_small,FD,7.0,18,1,1,96,-94561.2346405983,0.4357878806667027,444.8
wa2_small,FD,7.0,19,1,1,66,-94561.23410463333,0.43159639233537267,283.75
wa2_small,FD,7.0,20,0,0,0,nan,nan,116.22
wa2_small,FD,7.0,21,1,1,71,-94561.22246646881,0.45649465131443556,309.99
wa2_small,FD,7.0,22,1,1,63,-94561.22483110428,0.45286905920930715,259.64
wa2_small,FD,7.0,23,1,1,92,-94561.23466396332,0.4355235816872186,421.54
wa2_small,FD,7.0,24,1,1,87,-94561.23429059982,0.433950101919182,396.48
wa2_small,FD,7.0,25,1,1,84,-94561.23236894608,0.44142889462681567,370.39
wa2_small,FD,7.0,26,1,1,90,-94561.23435974121,0.4362629515959561,400.65
wa2_small,FD,7.0,27,1,1,56,-94561.22360658646,0.45208310940372226,251.04
wa2_small,FD,7.0,28,1,1,84,-94561.23455286026,0.43394111731001506,493.17
wa2_small,FD,7.0,29,0,0,0,nan,nan,275.82
wa2_small,FD,7.0,30,1,1,63,-94561.22506570816,0.4518845444668501,277.97
wa2_small,FD,7.0,31,1,1,79,-94561.23357152939,0.43788183178234136,345.78
wa2_small,FD,7.0,32,1,1,57,-94561.16951322556,0.4928398331550068,248.89
wa2_small,FD,7.0,33,1,1,63,-94561.23407506943,0.4392711997674895,256.77
wa2_small,FD,7.0,34,1,1,85,-94561.23466348648,0.4351930550057748,366.27
wa2_small,FD,7.0,35,0,0,0,nan,nan,265.57
wa2_small,FD,7.0,36,1,1,85,-94561.23463106155,0.435216686409955,507.91
wa2_small,FD,7.0,37,1,1,106,-94561.23447418213,0.4328941551435483,504.98
wa2_small,FD,7.0,38,0,0,0,nan,nan,242.65
wa2_small,FD,7.0,39,1,1,90,-94561.23454284668,0.4343818237200743,463.33
wa2_small,FD,7.0,40,1,1,87,-94561.2346868515,0.43499348036392466,375.76
wa2_small,FD,7.0,41,1,1,76,-94561.23424625397,0.43613374566320545,339.8
wa2_small,FD,7.0,42,1,1,107,-94561.23395109177,0.4327179298956153,483.02
wa2_small,FD,7.0,43,0,0,0,nan,nan,210.31
wa2_small,FD,7.0,44,1,1,96,-94561.23453426361,0.43531408684216233,392.27
wa2_small,FD,7.0,45,1,1,105,-94561.23456668854,0.4341161114817795,448.18
wa2_small,FD,7.0,46,1,1,88,-94561.23468494415,0.43510708584286,407.27
wa2_small,FD,7.0,47,1,1,79,-94561.23431968689,0.4341957375731787,353.74
wa2_small,FD,7.0,48,1,1,80,-94561.23456430435,0.43373950258916893,376.21
wa2_small,FD,7.0,49,1,1,89,-94561.23417425156,0.43248340293636034,395.03
