model,method,delta,seed,converged,converged_strict,n_iterations,final_f,theta_error_norm,time_s
wa2_small,AD,3.0,0,1,1,51,-94561.23461580276,0.43491776496048834,41.61
wa2_small,AD,3.0,1,1,1,61,-94561.23451137543,0.4352007417758012,42.48
wa2_small,AD,3.0,2,1,1,71,-94561.23237371445,0.4309109697543398,44.4
wa2_small,AD,3.0,3,1,1,77,-94561.23337125778,0.43637166362984375,50.08
wa2_small,AD,3.0,4,1,1,46,-94561.23324251175,0.44105586077947695,44.22
wa2_small,AD,3.0,5,1,1,85,-94561.23466348648,0.4353125521109621,51.46
wa2_small,AD,3.0,6,1,1,46,-94561.2159204483,0.4190918436969114,43.88
wa2_small,AD,3.0,7,1,1,66,-94561.2346458435,0.4349388628635084,49.23
wa2_small,AD,3.0,8,1,1,65,-94561.23426294327,0.43761176390944734,48.97
wa2_small,AD,3.0,9,1,1,51,-94561.22923660278,0.44039774624095007,45.9
wa2_small,AD,3.0,10,1,1,55,-94561.22612380981,0.42536320946070155,46.08
wa2_small,AD,3.0,11,1,1,65,-94561.23452997208,0.4369031007856811,48.48
wa2_small,AD,3.0,12,1,1,53,-94561.23462867737,0.43500254491250967,45.79
wa2_small,AD,3.0,13,1,1,75,-94561.23463153839,0.43517083344687313,51.09
wa2_small,AD,3.0,14,1,1,62,-94561.23328781128,0.4396653327702233,48.1
wa2_small,AD,3.0,15,1,1,75,-94561.23438501358,0.43461248272959574,50.86
wa2_small,AD,3.0,16,1,1,46,-94561.2343878746,0.433988043390315,44.72
wa2_small,AD,3.0,17,1,1,58,-94561.23468255997,0.43534007892653254,48.39
wa2_small,AD,3.0,18,1,1,60,-94561.23470687866,0.43536405007838913,47.06
wa2_small,AD,3.0,19,1,1,55,-94561.23450040817,0.43397974733249206,46.23
wa2_small,AD,3.0,20,1,1,49,-94561.23442077637,0.4360320003175013,44.1
wa2_small,AD,3.0,21,1,1,57,-94561.23350429535,0.4351543497580858,46.47
wa2_small,AD,3.0,22,1,1,41,-94561.20721769333,0.4664835618727095,43.46
wa2_small,AD,3.0,23,1,1,62,-94561.23456811905,0.43515412569881695,46.66
wa2_small,AD,3.0,24,1,1,38,-94561.22386932373,0.42588510157600173,42.94
wa2_small,AD,3.0,25,1,1,63,-94561.2344083786,0.43591632659055296,47.11
wa2_small,AD,3.0,26,1,1,75,-94561.23464822769,0.43541065474927004,52.21
wa2_small,AD,3.0,27,1,1,43,-94561.21614933014,0.45784926047997804,44.05
wa2_small,AD,3.0,28,1,1,63,-94561.23388767242,0.43416791128260585,47.88
wa2_small,AD,3.0,29,1,1,57,-94561.23397922516,0.4367266338682266,46.55
wa2_small,AD,3.0,30,1,1,46,-94561.23443698883,0.4378651276379238,44.38
wa2_small,AD,3.0,31,1,1,58,-94561.2345533371,0.4360032267498883,46.73
wa2_small,AD,3.0,32,1,1,56,-94561.23408222198,0.4332586810893577,46.09
wa2_small,AD,3.0,33,1,1,43,-94561.22916841507,0.42673811550050966,44.26
wa2_small,AD,3.0,34,1,1,48,-94561.23463869095,0.43402797107712804,46.5
wa2_small,AD,3.0,35,1,1,47,-94561.23443317413,0.4358127986287266,44.57
wa2_small,AD,3.0,36,1,1,60,-94561.23332214355,0.4363530738010261,47.52
wa2_small,AD,3.0,37,1,1,66,-94561.23436975479,0.437308727749967,47.92
wa2_small,AD,3.0,38,1,1,54,-94561.21635484695,0.43890868927446414,45.08
wa2_small,AD,3.0,39,1,1,51,-94561.22629022598,0.4476694026823763,180.75
wa2_small,AD,3.0,40,1,1,48,-94561.22833681107,0.4259451718403146,44.61
wa2_small,AD,3.0,41,1,1,38,-94561.21812820435,0.4186250785406339,42.2
wa2_small,AD,3.0,42,1,1,59,-94561.23459720612,0.43550198018466185,46.23
wa2_small,AD,3.0,43,1,1,63,-94561.23400402069,0.4349609436723606,46.6
wa2_small,AD,3.0,44,1,1,45,-94561.23186922073,0.4287729496669503,44.03
wa2_small,AD,3.0,45,1,1,60,-94561.23443412781,0.43617751201755167,47.2
wa2_small,AD,3.0,46,1,1,49,-94561.23170375824,0.42669874436421534,45.04
wa2_small,AD,3.0,47,1,1,61,-94561.23466444016,0.4350471481084435,46.62
wa2_small,AD,3.0,48,1,1,54,-94561.23425149918,0.4330691871784855,46.31
wa2_small,AD,3.0,49,1,1,58,-94561.23461723328,0.4348132389323501,46.46
