model,method,delta,seed,converged,converged_strict,n_iterations,final_f,theta_error_norm,time_s
wa2_small,FD,1.0,0,1,1,53,-94561.23447036743,0.4355010562659344,260.35
wa2_small,FD,1.0,1,1,1,51,-94561.23450136185,0.4353858337722914,274.43
wa2_small,FD,1.0,2,1,1,52,-94561.23437404633,0.4344027433323128,286.62
wa2_small,FD,1.0,3,1,1,46,-94561.2345495224,0.4331627892172477,188.17
wa2_small,FD,1.0,4,1,1,40,-94561.23135757446,0.43595453109197874,174.93
wa2_small,FD,1.0,5,1,1,47,-94561.22384166718,0.42389650197329193,235.51
wa2_small,FD,1.0,6,1,1,40,-94561.21990633011,0.4158761228885462,202.95
wa2_small,FD,1.0,7,1,1,51,-94561.2345366478,0.43451504126678137,261.42
wa2_small,FD,1.0,8,1,1,41,-94561.22657775879,0.4500832333547125,184.22
wa2_small,FD,1.0,9,1,1,45,-94561.23338365555,0.4402433798225797,227.07
wa2_small,FD,1.0,10,1,1,35,-94561.19476079941,0.4234933485638064,169.95
wa2_small,FD,1.0,11,1,1,52,-94561.23416376114,0.4332011834632521,251.23
wa2_small,FD,1.0,12,1,1,37,-94561.23427295685,0.43250551173884705,178.46
wa2_small,FD,1.0,13,1,1,41,-94561.2286233902,0.4254754524550259,214.63
wa2_small,FD,1.0,14,1,1,53,-94561.23456525803,0.43598991837220497,211.58
wa2_small,FD,1.0,15,1,1,37,-94561.22934913635,0.44734217731402015,151.69
wa2_small,FD,1.0,16,1,1,40,-94561.23162269592,0.43835743300217916,168.88
wa2_small,FD,1.0,17,1,1,48,-94561.2282114029,0.43908598667249005,242.49
wa2_small,FD,1.0,18,1,1,36,-94561.22226333618,0.4235300396693884,192.26
wa2_small,FD,1.0,19,1,1,37,-94561.23315954208,0.42920162768814035,154.81
wa2_small,FD,1.0,20,1,1,40,-94561.22588014603,0.4211477626474666,175.06
wa2_small,FD,1.0,21,1,1,47,-94561.22545576096,0.42533755029488696,252.65
wa2_small,FD,1.0,22,1,1,37,-94561.23366832733,0.4306538360216702,164.85
wa2_small,FD,1.0,23,1,1,54,-94561.23467874527,0.43474705181207474,211.07
wa2_small,FD,1.0,24,1,1,33,-94561.21061468124,0.41482577019039607,137.46
wa2_small,FD,1.0,25,1,1,50,-94561.23461151123,0.4353093606815485,217.89
wa2_small,FD,1.0,26,1,1,36,-94561.23086881638,0.44262879127777705,177.93
wa2_small,FD,1.0,27,1,1,33,-94561.23260068893,0.42829015459489417,182.91
wa2_small,FD,1.0,28,1,1,53,-94561.23465394974,0.4350252200479672,255.39
wa2_small,FD,1.0,29,1,1,49,-94561.23391246796,0.43168013957756673,216.27
wa2_small,FD,1.0,30,1,1,30,-94561.21912193298,0.42323188738836265,138.81
wa2_small,FD,1.0,31,1,1,52,-94561.23464202881,0.43556086204056715,225.72
wa2_small,FD,1.0,32,1,1,37,-94561.22852516174,0.4225500960299568,165.01
wa2_small,FD,1.0,33,1,1,39,-94561.20641326904,0.42149586569551517,188.39
wa2_small,FD,1.0,34,1,1,34,-94561.21701145172,0.42232699834903925,171.86
wa2_small,FD,1.0,35,1,1,50,-94561.23395586014,0.4344446125708704,234.47
wa2_small,FD,1.0,36,1,1,40,-94561.23438596725,0.4378478466145482,215.87
wa2_small,FD,1.0,37,1,1,47,-94561.23452711105,0.4339545074060742,253.5
wa2_small,FD,1.0,38,1,1,46,-94561.23440599442,0.43769788026914735,210.38
wa2_small,FD,1.0,39,1,1,41,-94561.22375774384,0.45547839743872093,173.41
wa2_small,FD,1.0,40,1,1,48,-94561.2346572876,0.4356678340508699,266.52
wa2_small,FD,1.0,41,1,1,44,-94561.23466682434,0.4347499509593437,219.14
wa2_small,FD,1.0,42,1,1,39,-94561.22812175751,0.42492746429579664,162.68
wa2_small,FD,1.0,43,1,1,35,-94561.18219661713,0.4798715043263259,149.62
wa2_small,FD,1.0,44,1,1,44,-94561.23227357864,0.4397779908440271,206.47
wa2_small,FD,1.0,45,1,1,47,-94561.23445367813,0.43535327198136714,249.14
wa2_small,FD,1.0,46,1,1,40,-94561.22022914886,0.4131503867465615,223.78
wa2_small,FD,1.0,47,1,1,48,-94561.23465442657,0.43492139447773076,236.24
wa2_small,FD,1.0,48,1,1,55,-94561.23456144333,0.4346371481375741,272.17
wa2_small,FD,1.0,49,1,1,38,-94561.22634601593,0.4490040132421572,198.51
