model,method,delta,seed,converged,converged_strict,n_iterations,final_f,theta_error_norm,time_s
gst_coreg2_small,AD,10.0,0,1,1,85,-28083.2224059999,3.2524398716064145,20.69
gst_coreg2_small,AD,10.0,1,1,0,48,-24069.42173627019,6.779872841900384,18.59
gst_coreg2_small,AD,10.0,2,1,0,59,-24074.619868338108,6.120726913979752,20.16
gst_coreg2_small,AD,10.0,3,1,0,22,-11244.559777885675,8.98365058682381,14.16
gst_coreg2_small,AD,10.0,4,1,1,62,-28083.22240677476,3.252423396410345,17.52
gst_coreg2_small,AD,10.0,5,1,1,95,-28083.222279399633,3.2524745906694212,23.17
gst_coreg2_small,AD,10.0,6,1,0,2,-6236.300819739699,7.871961494354034,14.74
gst_coreg2_small,AD,10.0,7,1,0,44,-26189.54307588935,3.7318596026777326,19.29
gst_coreg2_small,AD,10.0,8,1,1,52,-28083.222405433655,3.252434451098551,17.24
gst_coreg2_small,AD,10.0,9,1,1,66,-28083.22238239646,3.2524610960608125,19.26
gst_coreg2_small,AD,10.0,10,1,1,80,-28083.222394496202,3.2524321750042677,20.51
gst_coreg2_small,AD,10.0,11,1,1,57,-28083.222192823887,3.2524328503622604,17.55
gst_coreg2_small,AD,10.0,12,1,1,62,-28083.222131609917,3.2522790419417937,18.39
gst_coreg2_small,AD,10.0,13,1,1,73,-28083.220617949963,3.2514662642376817,19.12
gst_coreg2_small,AD,10.0,14,1,1,109,-28083.222400039434,3.2523946233822665,23.29
gst_coreg2_small,AD,10.0,15,1,1,92,-28083.22234478593,3.2524591866707535,21.9
gst_coreg2_small,AD,10.0,16,1,1,77,-28083.22238868475,3.252375561467428,19.76
gst_coreg2_small,AD,10.0,17,1,0,41,-15570.679415345192,5.936754161636887,18.56
gst_coreg2_small,AD,10.0,18,1,1,65,-28083.222376078367,3.252441716720182,17.65
gst_coreg2_small,AD,10.0,19,1,0,23,-27748.471545100212,5.683200841859081,16.95
gst_coreg2_small,AD,10.0,20,1,0,16,-3559.6511102840304,7.579679822281573,16.13
gst_coreg2_small,AD,10.0,21,1,0,4,8819.211708182935,9.622569351514136,14.91
gst_coreg2_small,AD,10.0,22,1,1,69,-28083.222349524498,3.2523967412964017,18.53
gst_coreg2_small,AD,10.0,23,1,1,85,-28083.22237661481,3.2524776843438556,20.87
gst_coreg2_small,AD,10.0,24,1,1,117,-28083.22184509039,3.2525784960766875,23.7
gst_coreg2_small,AD,10.0,25,1,1,95,-28020.112957268953,3.43681787048517,25.47
gst_coreg2_small,AD,10.0,26,1,1,90,-28083.22240281105,3.2524129665807577,21.75
gst_coreg2_small,AD,10.0,27,1,0,55,-26298.75839033723,3.5181912995059457,20.46
gst_coreg2_small,AD,10.0,28,1,1,93,-28083.22227719426,3.2522839220366264,20.86
gst_coreg2_small,AD,10.0,29,1,0,3,-7561.595666768029,9.259177857402504,14.8
gst_coreg2_small,AD,10.0,30,1,0,23,-19938.063254997134,4.1510216802685935,17.75
gst_coreg2_small,AD,10.0,31,1,0,28,-23834.896805793047,6.003578787759905,17.09
gst_coreg2_small,AD,10.0,32,1,1,68,-28083.22236415744,3.252435656587803,18.49
gst_coreg2_small,AD,10.0,33,1,1,56,-28083.222405821085,3.2524402913406454,17.22
gst_coreg2_small,AD,10.0,34,1,1,43,-27987.71878656745,4.186219350735703,18.21
gst_coreg2_small,AD,10.0,35,1,0,46,-26483.76055276394,5.6628192315037795,19.24
gst_coreg2_small,AD,10.0,36,1,0,32,-27411.10379523039,5.305453170775193,17.67
gst_coreg2_small,AD,10.0,37,1,0,44,-12396.694675058126,5.394014857988234,19.24
gst_coreg2_small,AD,10.0,38,1,0,15,-10676.253223955631,7.909766428586668,16.29
gst_coreg2_small,AD,10.0,39,1,1,71,-28083.222406566143,3.2524299279215567,18.9
gst_coreg2_small,AD,10.0,40,1,0,23,-12419.949348777533,6.342472634912672,17.76
gst_coreg2_small,AD,10.0,41,1,0,40,-13754.318563640118,8.085788172896217,16.92
gst_coreg2_small,AD,10.0,42,1,0,23,-6388.277378614992,6.579334478770745,17.09
gst_coreg2_small,AD,10.0,43,1,1,74,-28083.22226843238,3.252439640017945,21.4
gst_coreg2_small,AD,10.0,44,1,0,24,10672.771160665463,10.979820763710094,15.68
gst_coreg2_small,AD,10.0,45,1,1,95,-28083.222404897213,3.2524155728941118,22.32
gst_coreg2_small,AD,10.0,46,0,0,4,nan,64.90058657291357,18.48
gst_coreg2_small,AD,10.0,47,1,0,46,-8206.707861743867,5.563391107943254,21.16
gst_coreg2_small,AD,10.0,48,0,0,0,nan,10.0,14.98
gst_coreg2_small,AD,10.0,49,1,0,51,-15463.331146001816,4.5384882853735276,19.51
