model,method,delta,seed,converged,converged_strict,n_iterations,final_f,theta_error_norm,time_s
gst_coreg3_small,FD,2.0,0,1,1,84,-69869.17794513702,0.29435892608295716,280.08
gst_coreg3_small,FD,2.0,1,1,1,86,-69869.1789598465,0.3038421661625269,312.79
gst_coreg3_small,FD,2.0,2,1,1,96,-69869.12218236923,0.2870949093111937,341.47
gst_coreg3_small,FD,2.0,3,1,1,72,-69869.13300657272,0.2549060623948189,237.56
gst_coreg3_small,FD,2.0,4,1,1,64,-69869.11902093887,0.3071077606183841,215.08
gst_coreg3_small,FD,2.0,5,1,1,132,-69869.17794656754,0.30452804654026333,432.32
gst_coreg3_small,FD,2.0,6,1,1,110,-69869.17609786987,0.30354391412474585,369.99
gst_coreg3_small,FD,2.0,7,1,1,77,-69869.14848566055,0.34421970983383104,261.43
gst_coreg3_small,FD,2.0,8,1,1,104,-69869.17660140991,0.28759269245103697,351.59
gst_coreg3_small,FD,2.0,9,1,1,60,-69869.1662902832,0.2912628316396279,221.01
gst_coreg3_small,FD,2.0,10,1,1,130,-69869.17781972885,0.3014566988866879,463.23
gst_coreg3_small,FD,2.0,11,1,1,93,-69869.1371011734,0.36468106641054515,304.64
gst_coreg3_small,FD,2.0,12,1,1,68,-69869.16176176071,0.3172825250266317,233.66
gst_coreg3_small,FD,2.0,13,1,1,173,-69869.17721557617,0.3091029019769815,583.4
gst_coreg3_small,FD,2.0,14,1,1,84,-69869.05504989624,0.3066595510920789,301.36
gst_coreg3_small,FD,2.0,15,1,1,122,-69869.17878818512,0.3002803061427016,429.14
gst_coreg3_small,FD,2.0,16,1,1,83,-69869.13376760483,0.34896446909386064,270.14
gst_coreg3_small,FD,2.0,17,1,1,64,-69869.17614841461,0.30994778620602503,204.38
gst_coreg3_small,FD,2.0,18,1,1,95,-69869.17930936813,0.30028116330865995,306.06
gst_coreg3_small,FD,2.0,19,1,1,91,-69869.16672563553,0.2977845842737197,294.84
gst_coreg3_small,FD,2.0,20,1,1,94,-69869.15245485306,0.3097440163729412,309.5
gst_coreg3_small,FD,2.0,21,1,1,70,-69869.14078807831,0.30932932285940895,249.58
gst_coreg3_small,FD,2.0,22,1,1,114,-69869.17655992508,0.29550919928186437,379.46
gst_coreg3_small,FD,2.0,23,1,1,59,-69869.1198220253,0.29165295763411203,204.16
gst_coreg3_small,FD,2.0,24,1,1,76,-69869.17240476608,0.310274002197327,272.47
gst_coreg3_small,FD,2.0,25,1,1,112,-69869.17080116272,0.3162685458272946,423.77
gst_coreg3_small,FD,2.0,26,1,1,100,-69869.0615530014,0.38578889637908215,361.05
gst_coreg3_small,FD,2.0,27,1,1,66,-69869.09774589539,0.38083211151193513,226.06
gst_coreg3_small,FD,2.0,28,1,1,96,-69869.17712879181,0.2926037238932022,324.84
gst_coreg3_small,FD,2.0,29,1,1,57,-69869.06363630295,0.22957467616510968,190.43
gst_coreg3_small,FD,2.0,30,1,1,57,-69869.08342981339,0.38383986260427605,175.31
gst_coreg3_small,FD,2.0,31,1,1,101,-69869.1731004715,0.317143786951175,333.71
gst_coreg3_small,FD,2.0,32,1,1,69,-69869.12019348145,0.374048527375606,257.21
gst_coreg3_small,FD,2.0,33,1,1,123,-69869.1339879036,0.2944291536483012,449.36
gst_coreg3_small,FD,2.0,34,1,1,111,-69869.17529964447,0.30326175905105307,364.09
gst_coreg3_small,FD,2.0,35,1,1,76,-69869.14814758301,0.31180063143971115,249.44
gst_coreg3_small,FD,2.0,36,1,1,114,-69869.17357635498,0.30082569558921135,379.82
gst_coreg3_small,FD,2.0,37,1,1,90,-69869.07649803162,0.25558704786901426,311.56
gst_coreg3_small,FD,2.0,38,1,1,66,-69869.1737651825,0.2895795108765461,217.93
gst_coreg3_small,FD,2.0,39,1,1,65,-69869.1791844368,0.29642910659945465,217.74
gst_coreg3_small,FD,2.0,40,1,1,97,-69869.17743396759,0.29783077089198734,350.49
gst_coreg3_small,FD,2.0,41,1,1,104,-69869.17751455307,0.30165384078872315,338.53
gst_coreg3_small,FD,2.0,42,1,1,109,-69869.17935848236,0.2999064592958659,363.98
gst_coreg3_small,FD,2.0,43,1,1,99,-69869.16267347336,0.33979269957991987,323.29
gst_coreg3_small,FD,2.0,44,1,1,76,-69869.17017030716,0.30994495181263204,250.42
gst_coreg3_small,FD,2.0,45,1,1,119,-69869.17908668518,0.2978035504650514,390.09
gst_coreg3_small,FD,2.0,46,1,1,99,-69869.13324260712,0.3084745562623909,358.95
gst_coreg3_small,FD,2.0,47,1,1,42,-69869.09241724014,0.3672725462998224,157.63
gst_coreg3_small,FD,2.0,48,1,1,77,-69869.16493797302,0.2856941544970503,246.86
gst_coreg3_small,FD,2.0,49,1,1,98,-69869.14881181717,0.3167525623673316,362.27
