model,method,delta,seed,converged,converged_strict,n_iterations,final_f,theta_error_norm,time_s
wa2_small,AD,5.0,0,1,1,51,-94561.23375940323,0.4374078053673055,40.55
wa2_small,AD,5.0,1,1,1,77,-94561.23414850235,0.43371124268906047,45.05
wa2_small,AD,5.0,2,1,1,71,-94561.2336602211,0.4335087004156638,48.22
wa2_small,AD,5.0,3,1,1,102,-94561.23411035538,0.43630706460087654,56.41
wa2_small,AD,5.0,4,1,1,74,-94561.23396492004,0.43100798048167455,50.35
wa2_small,AD,5.0,5,1,1,91,-94561.23378801346,0.4300181127601956,53.83
wa2_small,AD,5.0,6,1,1,49,-94561.21321725845,0.4180560190629057,45.35
wa2_small,AD,5.0,7,1,1,78,-94561.23451137543,0.43530791573771466,51.24
wa2_small,AD,5.0,8,1,1,85,-94561.2346792221,0.434655302628264,53.85
wa2_small,AD,5.0,9,1,1,56,-94561.23273420334,0.43862398584247586,47.89
wa2_small,AD,5.0,10,1,1,51,-94561.23237228394,0.43937840243749965,46.39
wa2_small,AD,5.0,11,1,1,69,-94561.2343993187,0.4359090706763808,49.63
wa2_small,AD,5.0,12,1,1,57,-94561.23446559906,0.43248173947799184,47.15
wa2_small,AD,5.0,13,1,1,80,-94561.23450613022,0.43364026169698716,51.53
wa2_small,AD,5.0,14,1,1,76,-94561.23464202881,0.43486341442630444,50.67
wa2_small,AD,5.0,15,1,1,86,-94561.23420190811,0.4318667046867683,52.27
wa2_small,AD,5.0,16,1,1,55,-94561.23403453827,0.4405589092835827,46.69
wa2_small,AD,5.0,17,1,1,57,-94561.22876739502,0.4287010483290132,47.24
wa2_small,AD,5.0,18,1,1,99,-94561.2346072197,0.43533632578305254,55.94
wa2_small,AD,5.0,19,1,1,64,-94561.23453474045,0.4362980168306254,48.02
wa2_small,AD,5.0,20,1,1,64,-94561.23459386826,0.43543679854830286,47.63
wa2_small,AD,5.0,21,1,1,71,-94561.23288106918,0.4349356353062765,49.7
wa2_small,AD,5.0,22,1,1,51,-94561.17107772827,0.49191595150811035,47.52
wa2_small,AD,5.0,23,1,1,76,-94561.23466777802,0.4350463440962172,51.01
wa2_small,AD,5.0,24,1,1,61,-94561.23403263092,0.4307155031796006,48.53
wa2_small,AD,5.0,25,1,1,78,-94561.23457717896,0.4351803939655936,50.27
wa2_small,AD,5.0,26,1,1,74,-94561.23408985138,0.4389793888153301,51.01
wa2_small,AD,5.0,27,1,1,66,-94561.23443555832,0.4329308331259742,47.66
wa2_small,AD,5.0,28,1,1,83,-94561.23446273804,0.43476626127283163,52.11
wa2_small,AD,5.0,29,1,1,84,-94561.23378038406,0.43287350206437153,55.22
wa2_small,AD,5.0,30,1,1,53,-94561.22674131393,0.44968218668078946,46.73
wa2_small,AD,5.0,31,1,1,73,-94561.2346944809,0.4351805849556041,51.19
wa2_small,AD,5.0,32,1,1,57,-94561.23426961899,0.43566217474052743,48.59
wa2_small,AD,5.0,33,1,1,53,-94561.2336859703,0.4396025690423359,45.99
wa2_small,AD,5.0,34,1,1,76,-94561.23465871811,0.43510666206545373,50.77
wa2_small,AD,5.0,35,1,1,56,-94561.2120923996,0.42869579751981046,46.44
wa2_small,AD,5.0,36,1,1,68,-94561.23462295532,0.4355397450990347,49.32
wa2_small,AD,5.0,37,1,1,78,-94561.23359775543,0.43456610229923115,51.59
wa2_small,AD,5.0,38,1,1,79,-94561.23470401764,0.43500195669317215,52.13
wa2_small,AD,5.0,39,1,1,81,-94561.23460245132,0.43502195672329347,52.02
wa2_small,AD,5.0,40,1,1,72,-94561.23452138901,0.4342489937588782,49.55
wa2_small,AD,5.0,41,1,1,58,-94561.23458337784,0.4337557704862677,47.9
wa2_small,AD,5.0,42,1,1,81,-94561.23442363739,0.43379537474326496,51.56
wa2_small,AD,5.0,43,1,1,97,-94561.23376703262,0.4386579087768274,55.33
wa2_small,AD,5.0,44,1,1,60,-94561.22651147842,0.45518039703503205,47.15
wa2_small,AD,5.0,45,1,1,68,-94561.2346982956,0.43522920663816816,48.83
wa2_small,AD,5.0,46,1,1,76,-94561.2340836525,0.4356942948064329,50.08
wa2_small,AD,5.0,47,1,1,75,-94561.23465824127,0.4348660808284067,49.55
wa2_small,AD,5.0,48,1,1,54,-94561.22506952286,0.41965527169391675,45.84
wa2_small,AD,5.0,49,1,1,73,-94561.23454380035,0.4347407229772434,49.21
