model,method,delta,seed,converged,converged_strict,n_iterations,final_f,theta_error_norm,time_s
gst_coreg3_small,FD,3.0,0,1,1,95,-69869.17837619781,0.30322585511398814,363.72
gst_coreg3_small,FD,3.0,1,1,1,119,-69869.17467308044,0.3043799455324973,457.78
gst_coreg3_small,FD,3.0,2,1,1,125,-69869.17741823196,0.3053408128645909,429.13
gst_coreg3_small,FD,3.0,3,1,1,91,-69869.17285251617,0.2887766751084265,295.11
gst_coreg3_small,FD,3.0,4,1,1,71,-69869.1776099205,0.30897362955849833,239.58
gst_coreg3_small,FD,3.0,5,1,1,151,-69869.17883872986,0.3000264686206968,514.55
gst_coreg3_small,FD,3.0,6,1,1,139,-69869.17784500122,0.30387992739400466,458.22
gst_coreg3_small,FD,3.0,7,1,1,59,-69869.14181804657,0.35103476499951924,192.35
gst_coreg3_small,FD,3.0,8,1,1,118,-69869.17892503738,0.2986981304229381,390.7
gst_coreg3_small,FD,3.0,9,1,1,71,-69869.15795993805,0.30607881351101557,237.1
gst_coreg3_small,FD,3.0,10,1,1,115,-69869.1791844368,0.2982204841743654,384.68
gst_coreg3_small,FD,3.0,11,1,1,82,-69869.1789970398,0.29938353033888015,275.48
gst_coreg3_small,FD,3.0,12,1,1,78,-69869.17244625092,0.301226999214229,262.36
gst_coreg3_small,FD,3.0,13,1,1,130,-69869.17925262451,0.2978476733373925,459.19
gst_coreg3_small,FD,3.0,14,1,1,86,-69869.0039691925,0.32999481483498905,295.96
gst_coreg3_small,FD,3.0,15,1,1,134,-69869.17705440521,0.29593302948972944,463.93
gst_coreg3_small,FD,3.0,16,1,1,83,-69869.16745328903,0.31426891849528293,268.55
gst_coreg3_small,FD,3.0,17,1,1,65,-69869.16554880142,0.31850747655379585,223.05
gst_coreg3_small,FD,3.0,18,1,1,137,-69869.17475032806,0.3125632973810745,462.45
gst_coreg3_small,FD,3.0,19,1,1,92,-69869.14982271194,0.3070429241524386,292.17
gst_coreg3_small,FD,3.0,20,1,1,80,-69869.12441062927,0.29939185962494647,264.67
gst_coreg3_small,FD,3.0,21,1,1,102,-69869.12464046478,0.3046904045038515,360.73
gst_coreg3_small,FD,3.0,22,1,1,127,-69869.17826080322,0.2987932408743862,430.6
gst_coreg3_small,FD,3.0,23,1,1,84,-69869.1785569191,0.2951991085653535,288.61
gst_coreg3_small,FD,3.0,24,1,1,86,-69869.1347990036,0.2903136932556709,285.64
gst_coreg3_small,FD,3.0,25,1,1,96,-69869.17492485046,0.2898052744927677,323.22
gst_coreg3_small,FD,3.0,26,1,1,71,-69864.92100667953,1.771937591434755,237.99
gst_coreg3_small,FD,3.0,27,1,1,138,-69869.17897224426,0.2992955997309821,455.13
gst_coreg3_small,FD,3.0,28,1,1,74,-69869.16801548004,0.2996422680517675,253.07
gst_coreg3_small,FD,3.0,29,1,1,81,-69869.17916679382,0.29826901797597216,290.25
gst_coreg3_small,FD,3.0,30,1,1,86,-69869.17845869064,0.2984112231040908,318.05
gst_coreg3_small,FD,3.0,31,1,1,115,-69869.16519546509,0.32713406687293795,399.7
gst_coreg3_small,FD,3.0,32,1,1,85,-69869.05950927734,0.41211254913369305,305.46
gst_coreg3_small,FD,3.0,33,1,1,116,-69869.1791138649,0.300909117728836,390.99
gst_coreg3_small,FD,3.0,34,1,1,124,-69869.17719364166,0.2924307019974427,422.04
gst_coreg3_small,FD,3.0,35,1,1,77,-69869.1102232933,0.3527359071654555,251.12
gst_coreg3_small,FD,3.0,36,1,1,141,-69869.17861700058,0.30168657282802613,478.65
gst_coreg3_small,FD,3.0,37,1,1,101,-69869.17859601974,0.29626729183681466,350.54
gst_coreg3_small,FD,3.0,38,1,1,63,-69869.1540646553,0.2894945439758139,200.54
gst_coreg3_small,FD,3.0,39,1,1,82,-69869.17837619781,0.30642523134646427,271.07
gst_coreg3_small,FD,3.0,40,1,1,85,-69869.17869997025,0.3034705330824584,267.34
gst_coreg3_small,FD,3.0,41,1,1,85,-69869.17835140228,0.2936384312169555,283.33
gst_coreg3_small,FD,3.0,42,1,1,128,-69869.17669296265,0.2931500704672525,422.84
gst_coreg3_small,FD,3.0,43,1,1,89,-69869.16530036926,0.33345500684747714,310.41
gst_coreg3_small,FD,3.0,44,1,1,92,-69869.17896986008,0.30076610091043837,298.99
gst_coreg3_small,FD,3.0,45,1,1,116,-69869.1679596901,0.3241940730392425,386.68
gst_coreg3_small,FD,3.0,46,1,1,80,-69869.16089868546,0.2777784639361399,266.72
gst_coreg3_small,FD,3.0,47,1,1,72,-69869.1742773056,0.29791829232251416,240.47
gst_coreg3_small,FD,3.0,48,1,1,104,-69869.11853551865,0.28300168643832263,336.95
gst_coreg3_small,FD,3.0,49,1,1,97,-69869.17837142944,0.3003477085318272,324.95
