model,method,delta,seed,converged,converged_strict,n_iterations,final_f,theta_error_norm,time_s
wa2_small,AD,10.0,0,1,1,86,-94561.2346534729,0.43531009333096576,48.97
wa2_small,AD,10.0,1,1,0,32,-65229.73513650894,9.172910687583084,43.23
wa2_small,AD,10.0,2,1,0,17,-71091.32987356186,9.635236045987165,40.46
wa2_small,AD,10.0,3,1,1,113,-94561.23465919495,0.4351529966281047,53.95
wa2_small,AD,10.0,4,1,1,48,-94159.72299051285,4.836267224064845,47.21
wa2_small,AD,10.0,5,1,0,46,-73969.46565532684,7.592265717459262,45.54
wa2_small,AD,10.0,6,1,0,33,-91295.82954216003,7.980742688903539,43.88
wa2_small,AD,10.0,7,1,1,94,-94561.23442029953,0.434643532423961,54.5
wa2_small,AD,10.0,8,1,1,56,-93947.70620584488,4.549136256373201,53.78
wa2_small,AD,10.0,9,1,0,10,-62571.88551902771,9.441688128248767,44.63
wa2_small,AD,10.0,10,1,1,94,-94561.22710180283,0.45000911060876114,54.28
wa2_small,AD,10.0,11,1,1,91,-94561.23467636108,0.4355724017665968,53.37
wa2_small,AD,10.0,12,1,1,95,-94561.22215938568,0.41966764734614814,56.43
wa2_small,AD,10.0,13,1,1,113,-94561.23436546326,0.4341914338286435,55.49
wa2_small,AD,10.0,14,1,1,74,-94555.67671585083,1.7405135095961954,57.09
wa2_small,AD,10.0,15,1,0,40,-73336.6971423626,9.78186759140337,50.06
wa2_small,AD,10.0,16,1,1,113,-94561.23455429077,0.43539907384807075,57.12
wa2_small,AD,10.0,17,1,0,61,-68316.01385498047,7.0947003773145765,53.96
wa2_small,AD,10.0,18,1,1,119,-94561.23343133926,0.4295074324555937,60.68
wa2_small,AD,10.0,19,1,1,95,-94561.23469352722,0.43507419998287655,55.07
wa2_small,AD,10.0,20,1,1,95,-94561.23346710205,0.43177755740577217,52.85
wa2_small,AD,10.0,21,1,1,104,-94561.23452138901,0.4344863061565449,55.89
wa2_small,AD,10.0,22,1,1,72,-94561.22360515594,0.4514702732007364,49.91
wa2_small,AD,10.0,23,1,1,100,-94561.23469114304,0.43512411102574405,55.56
wa2_small,AD,10.0,24,1,1,127,-94561.23446130753,0.4352944588886983,59.42
wa2_small,AD,10.0,25,1,1,92,-94561.2338552475,0.4329392069914761,47.74
wa2_small,AD,10.0,26,1,1,72,-94547.5688199997,0.903101919393388,47.64
wa2_small,AD,10.0,27,1,1,68,-94561.22994279861,0.4259224275981136,43.14
wa2_small,AD,10.0,28,1,1,104,-94561.23465538025,0.4357932199800954,51.13
wa2_small,AD,10.0,29,1,0,19,-89729.20591259003,3.842792711491481,46.66
wa2_small,AD,10.0,30,1,1,84,-94561.22953128815,0.44597728519678853,52.53
wa2_small,AD,10.0,31,1,1,93,-94561.23470783234,0.4347860817515283,55.01
wa2_small,AD,10.0,32,1,1,92,-94561.23447227478,0.4327770740527921,52.96
wa2_small,AD,10.0,33,1,1,87,-94561.23394489288,0.4363198684483613,52.27
wa2_small,AD,10.0,34,1,1,89,-94561.23440217972,0.4372204072601609,53.01
wa2_small,AD,10.0,35,1,0,93,-73686.2620768547,7.148304524756593,207.31
wa2_small,AD,10.0,36,1,1,106,-94561.2344379425,0.4357686213020526,57.52
wa2_small,AD,10.0,37,1,0,83,-64663.688086509705,29.970146758142576,56.87
wa2_small,AD,10.0,38,1,1,76,-94513.35981178284,1.3139348694566917,52.62
wa2_small,AD,10.0,39,1,0,26,-92526.296459198,5.153059399003943,42.29
wa2_small,AD,10.0,40,1,0,63,-63318.86405992508,8.24087701859583,50.73
wa2_small,AD,10.0,41,1,0,48,-74341.92452144623,6.07082347520653,47.7
wa2_small,AD,10.0,42,1,1,44,-94126.01305484772,6.370733110851447,45.62
wa2_small,AD,10.0,43,1,1,118,-94561.23459386826,0.4342089975007226,54.49
wa2_small,AD,10.0,44,1,0,49,-63605.08286571503,7.997578454546445,49.48
wa2_small,AD,10.0,45,1,1,105,-94561.23457813263,0.43515645151228144,54.52
wa2_small,AD,10.0,46,1,1,142,-94561.23462295532,0.4350077508830915,60.5
wa2_small,AD,10.0,47,1,0,37,-66074.0059223175,8.9872487040996,46.8
wa2_small,AD,10.0,48,1,1,82,-94561.22143983841,0.4553284860560044,53.67
wa2_small,AD,10.0,49,1,1,96,-94561.23464107513,0.4347792338479369,55.35
