model,method,delta,seed,converged,converged_strict,n_iterations,final_f,theta_error_norm,time_s
wa2_small,AD,7.0,0,1,1,73,-94561.2345495224,0.43609005548374047,46.97
wa2_small,AD,7.0,1,1,1,89,-94561.23446559906,0.4356220563933369,50.78
wa2_small,AD,7.0,2,1,1,79,-94561.23467731476,0.4348560451175504,48.26
wa2_small,AD,7.0,3,1,1,102,-94561.2344417572,0.43568693891265114,56.94
wa2_small,AD,7.0,4,1,1,95,-94561.23460960388,0.434731852233275,57.01
wa2_small,AD,7.0,5,1,1,72,-94543.05985879898,1.4649323055759347,50.09
wa2_small,AD,7.0,6,1,1,56,-94561.221991539,0.42221958920696495,47.41
wa2_small,AD,7.0,7,1,1,123,-94561.23458385468,0.4350723912988384,63.51
wa2_small,AD,7.0,8,1,1,114,-94561.23445034027,0.4341864725289061,60.17
wa2_small,AD,7.0,9,1,1,62,-94561.23232364655,0.4388213952378481,49.76
wa2_small,AD,7.0,10,1,1,77,-94561.23322248459,0.43682937360082225,52.11
wa2_small,AD,7.0,11,1,1,75,-94561.23468875885,0.4350870684118451,50.11
wa2_small,AD,7.0,12,1,1,75,-94561.21830844879,0.4194991467887943,49.88
wa2_small,AD,7.0,13,1,1,92,-94561.2345995903,0.4360608081292823,53.34
wa2_small,AD,7.0,14,1,1,85,-94561.23409414291,0.4357243268890348,54.08
wa2_small,AD,7.0,15,1,1,64,-94300.8762011528,1.4903378701786063,57.92
wa2_small,AD,7.0,16,1,1,60,-94561.22621631622,0.4308945438627081,47.69
wa2_small,AD,7.0,17,1,0,45,-69129.6351723671,6.946853291075451,51.54
wa2_small,AD,7.0,18,1,1,98,-94561.23449850082,0.43718340635765485,57.92
wa2_small,AD,7.0,19,1,1,67,-94561.2346906662,0.43482054426893235,50.31
wa2_small,AD,7.0,20,1,1,25,-94179.48500919342,2.1858047682962742,47.75
wa2_small,AD,7.0,21,1,1,68,-94561.22998142242,0.44744519754002327,49.52
wa2_small,AD,7.0,22,1,1,59,-94561.22518062592,0.45219261245581094,47.05
wa2_small,AD,7.0,23,1,1,95,-94561.23459863663,0.4348869969761375,55.78
wa2_small,AD,7.0,24,1,1,93,-94561.23303747177,0.43469284808432573,54.83
wa2_small,AD,7.0,25,1,1,79,-94561.23442983627,0.4342907509492183,51.82
wa2_small,AD,7.0,26,1,1,77,-94561.22810983658,0.4493894788916457,52.47
wa2_small,AD,7.0,27,1,1,53,-94561.22363901138,0.45288312458094043,46.52
wa2_small,AD,7.0,28,1,1,91,-94561.23405790329,0.43737426776460697,53.8
wa2_small,AD,7.0,29,1,1,59,-94511.18448209763,1.6303842105951891,54.07
wa2_small,AD,7.0,30,1,1,51,-94561.21676826477,0.4565819165180895,46.85
wa2_small,AD,7.0,31,1,1,87,-94561.23413658142,0.43750528261943306,52.29
wa2_small,AD,7.0,32,1,1,57,-94561.1695690155,0.4928427824183647,47.26
wa2_small,AD,7.0,33,1,1,63,-94561.23406744003,0.43924801705612787,47.62
wa2_small,AD,7.0,34,1,1,78,-94561.23421287537,0.43518746919112455,51.01
wa2_small,AD,7.0,35,1,1,168,-94561.23452281952,0.4360742848484464,205.46
wa2_small,AD,7.0,36,1,1,90,-94561.23385953903,0.43295810011368,54.05
wa2_small,AD,7.0,37,1,1,99,-94561.23448181152,0.43383671349910025,55.1
wa2_small,AD,7.0,38,1,1,60,-94515.15167999268,1.3265008702449832,53.18
wa2_small,AD,7.0,39,1,1,92,-94561.23467683792,0.4352967489103315,53.9
wa2_small,AD,7.0,40,1,1,91,-94561.23465490341,0.43495090219253385,52.55
wa2_small,AD,7.0,41,1,1,74,-94561.23371601105,0.4311196207513266,51.43
wa2_small,AD,7.0,42,1,1,108,-94561.23462724686,0.43428677628069084,58.04
wa2_small,AD,7.0,43,1,1,89,-94561.23462581635,0.4357477273221007,53.89
wa2_small,AD,7.0,44,1,1,90,-94561.23421049118,0.43594375036163974,52.78
wa2_small,AD,7.0,45,1,1,99,-94561.23465442657,0.4350817507653708,56.53
wa2_small,AD,7.0,46,1,1,87,-94561.23470544815,0.4353949350740401,56.57
wa2_small,AD,7.0,47,1,1,85,-94561.23468875885,0.43534933435281775,51.95
wa2_small,AD,7.0,48,1,1,81,-94561.23411989212,0.4379045364512008,54.31
wa2_small,AD,7.0,49,1,1,90,-94561.23455667496,0.4338488726902486,55.21
