model,method,delta,seed,converged,converged_strict,n_iterations,final_f,theta_error_norm,time_s
gst_coreg2_small,FD,0.5,0,1,1,21,-28083.222402453423,3.252463332366117,35.13
gst_coreg2_small,FD,0.5,1,1,1,35,-28083.22183316946,3.2523294795666158,63.52
gst_coreg2_small,FD,0.5,2,1,1,32,-28083.22206532955,3.252118063762543,61.28
gst_coreg2_small,FD,0.5,3,1,1,25,-28083.174489676952,3.249115364177037,50.73
gst_coreg2_small,FD,0.5,4,1,1,22,-28083.200713276863,3.2560075051517345,41.03
gst_coreg2_small,FD,0.5,5,1,1,30,-28083.222387880087,3.252362478170407,50.25
gst_coreg2_small,FD,0.5,6,1,1,37,-28083.22223111987,3.2525202484607476,68.5
gst_coreg2_small,FD,0.5,7,1,1,23,-28083.216920137405,3.254129962837008,41.95
gst_coreg2_small,FD,0.5,8,1,1,31,-28083.222403377295,3.2524361411028817,60.99
gst_coreg2_small,FD,0.5,9,1,1,31,-28083.222384810448,3.2524189045023433,57.62
gst_coreg2_small,FD,0.5,10,1,1,29,-28083.22239303589,3.2524332881970484,48.3
gst_coreg2_small,FD,0.5,11,1,1,28,-28083.222342550755,3.252387961478284,46.71
gst_coreg2_small,FD,0.5,12,1,1,32,-28083.22236070037,3.252431686413942,55.37
gst_coreg2_small,FD,0.5,13,1,1,29,-28083.22212061286,3.2522634737098115,50.82
gst_coreg2_small,FD,0.5,14,1,1,20,-28083.212883114815,3.2505147467827284,33.61
gst_coreg2_small,FD,0.5,15,1,1,35,-28083.22229808569,3.2524672074175904,63.53
gst_coreg2_small,FD,0.5,16,1,1,27,-28083.221511781216,3.2523646326574926,46.87
gst_coreg2_small,FD,0.5,17,1,1,34,-28083.222400575876,3.252399239724273,67.23
gst_coreg2_small,FD,0.5,18,1,1,27,-28083.222319215536,3.252414803631835,48.79
gst_coreg2_small,FD,0.5,19,1,1,32,-28083.222340762615,3.25244989070085,53.27
gst_coreg2_small,FD,0.5,20,1,1,34,-28083.22141841054,3.2521758431866963,51.99
gst_coreg2_small,FD,0.5,21,1,1,28,-28083.22187203169,3.252270532227348,44.71
gst_coreg2_small,FD,0.5,22,1,1,35,-28083.220961481333,3.252584844803096,53.73
gst_coreg2_small,FD,0.5,23,1,1,28,-28083.222370028496,3.2524307610647356,44.98
gst_coreg2_small,FD,0.5,24,1,1,34,-28083.222397595644,3.2524221813227925,55.96
gst_coreg2_small,FD,0.5,25,1,1,27,-28083.222326487303,3.25236766468643,44.13
gst_coreg2_small,FD,0.5,26,1,1,32,-28083.222329467535,3.2523657562036647,50.74
gst_coreg2_small,FD,0.5,27,1,1,30,-28083.222188562155,3.252418522555912,42.69
gst_coreg2_small,FD,0.5,28,1,1,31,-28083.222404628992,3.2524201442372975,49.12
gst_coreg2_small,FD,0.5,29,1,1,24,-28083.222049206495,3.252339156368985,38.21
gst_coreg2_small,FD,0.5,30,1,1,32,-28083.222387492657,3.2524893173820004,48.12
gst_coreg2_small,FD,0.5,31,1,1,32,-28083.22231155634,3.252348745166842,54.83
gst_coreg2_small,FD,0.5,32,1,1,22,-28083.189668416977,3.2493930310219015,39.69
gst_coreg2_small,FD,0.5,33,1,1,37,-28083.222384780645,3.2524566871368434,65.54
gst_coreg2_small,FD,0.5,34,1,1,28,-28083.222269654274,3.2523953903730383,46.5
gst_coreg2_small,FD,0.5,35,1,1,33,-28083.222312778234,3.252336434513037,53.2
gst_coreg2_small,FD,0.5,36,1,1,29,-28083.221847623587,3.2524664380182964,52.32
gst_coreg2_small,FD,0.5,37,1,1,39,-28083.222384244204,3.252397008398255,63.1
gst_coreg2_small,FD,0.5,38,1,1,41,-28083.222342699766,3.2522890116463157,63.35
gst_coreg2_small,FD,0.5,39,1,1,34,-28083.22199973464,3.252455973519668,66.06
gst_coreg2_small,FD,0.5,40,1,1,19,-28083.220575273037,3.2533450356648723,37.11
gst_coreg2_small,FD,0.5,41,1,1,22,-28083.222336798906,3.252246947723465,44.17
gst_coreg2_small,FD,0.5,42,1,1,29,-28083.222392469645,3.2524540337990406,49.72
gst_coreg2_small,FD,0.5,43,1,1,30,-28083.22162333131,3.252566788914097,46.45
gst_coreg2_small,FD,0.5,44,1,1,40,-28083.222404062748,3.252434439544512,73.18
gst_coreg2_small,FD,0.5,45,1,1,33,-28083.222379744053,3.2524204849746106,62.7
gst_coreg2_small,FD,0.5,46,1,1,20,-28083.22137132287,3.253149343165983,35.38
gst_coreg2_small,FD,0.5,47,1,1,15,-28083.199292838573,3.256227057343719,28.47
gst_coreg2_small,FD,0.5,48,1,1,26,-28083.22208428383,3.2523940936019304,47.77
gst_coreg2_small,FD,0.5,49,1,1,29,-28083.222021222115,3.2523031943497247,48.39
