model,method,delta,seed,converged,converged_strict,n_iterations,final_f,theta_error_norm,time_s
wa2_small,FD,5.0,5,1,1,90,-94561.234333992,0.4343346263533804,511.76
wa2_small,FD,5.0,6,1,1,53,-94561.21538257599,0.41918989482300106,266.36
wa2_small,FD,5.0,7,1,1,80,-94561.2345905304,0.4355189340970257,438.6
wa2_small,FD,5.0,8,1,1,83,-94561.23452043533,0.43428876158485313,488.76
wa2_small,FD,5.0,9,1,1,56,-94561.23263502121,0.4389214149077252,321.13
wa2_small,FD,5.0,10,1,1,51,-94561.23236751556,0.4388037957976586,269.55
wa2_small,FD,5.0,11,1,1,70,-94561.23465871811,0.4356058914466615,328.45
wa2_small,FD,5.0,12,1,1,57,-94561.23438358307,0.43254216407936197,295.82
wa2_small,FD,5.0,13,1,1,89,-94561.23410749435,0.4371093177831792,498.19
wa2_small,FD,5.0,14,1,1,76,-94561.2345366478,0.4348927429994987,417.41
wa2_small,FD,5.0,15,0,0,0,nan,nan,166.2
wa2_small,FD,5.0,16,1,1,55,-94561.23402643204,0.44054773074064507,288.93
wa2_small,FD,5.0,17,1,1,57,-94561.22897863388,0.4288753060599402,313.1
wa2_small,FD,5.0,18,1,1,90,-94561.2345495224,0.43511292845498717,508.27
wa2_small,FD,5.0,19,1,1,65,-94561.23441267014,0.43408286508168675,381.87
wa2_small,FD,7.0,0,1,1,74,-94561.23466920853,0.435374592217601,408.2
wa2_small,FD,7.0,1,1,1,103,-94561.23287963867,0.430766055923509,565.28
wa2_small,FD,7.0,2,1,1,84,-94561.23440408707,0.43710064818628447,455.43
wa2_small,FD,7.0,3,1,1,104,-94561.23370695114,0.43602707772567995,555.9
wa2_small,FD,7.0,4,1,1,98,-94561.23456573486,0.436570038869347,578.96
wa2_small,FD,7.0,5,0,0,0,nan,nan,371.58
wa2_small,FD,7.0,6,1,1,57,-94561.22218179703,0.42117677459517017,257.13
wa2_small,FD,7.0,7,1,1,86,-94561.23433446884,0.43754263459922643,517.16
wa2_small,FD,7.0,8,0,0,0,nan,nan,229.7
wa2_small,FD,7.0,9,1,1,63,-94561.23247241974,0.438448125165925,361.3
wa2_small,FD,7.0,10,1,1,86,-94561.23241138458,0.4417081759372557,478.05
wa2_small,FD,7.0,11,1,1,74,-94561.2344956398,0.4346358039505132,405.13
wa2_small,FD,7.0,12,1,1,72,-94561.22342157364,0.4551011421213064,384.08
